sinal_i;dt;lado;preco_ordem;hora;leque;range_gatilho;ativou;entrada;saida_i;motivo;ticks;ticks_bruto;parcial;barras;R;usd;data
59719;2026-08-19 05:16:28;long;4355,955;5;620,8049685691549;704,9999999999272;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-19
59993;2026-08-19 13:59:55;long;4367,030000000001;13;460,1790283602895;172,00000000002547;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-19
60118;2026-08-19 16:31:11;long;4458,17;16;2205,7376712850782;581,9999999999709;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-19
60138;2026-08-19 16:46:17;long;4458,705;16;1345,351671035496;396,9999999999345;True;4458,705;60139;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-19
60231;2026-08-19 18:01:26;long;4485,05;18;682,538957842371;407,9999999999927;True;4485,05;60233;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-08-19
60246;2026-08-19 18:16:22;long;4486,015;18;396,56636543977584;275,0;True;4486,015;60255;stop;-300,0;-300,0;False;9;-1,0;-3,0;2026-08-19
60272;2026-08-19 18:42:41;long;4486,5599999999995;18;219,35785999212385;353,99999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-19
60674;2026-08-20 05:34:06;short;4493,145;5;293,9963284696205;223,0000000000473;True;4493,145;60685;breakeven;150,0;150,0;True;11;0,5;1,5;2026-08-20
60700;2026-08-20 06:16:24;short;4491,775;6;170,8276183223461;231,00000000004002;True;4492,05;60704;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-08-20
60900;2026-08-20 12:32:35;short;4489,25;12;49,64973951682623;294,00000000005093;True;4489,25;60906;breakeven;150,0;150,0;True;6;0,5;1,5;2026-08-20
61053;2026-08-20 16:10:18;long;4474,35;16;399,2640775742075;265,99999999998545;True;4474,35;61059;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-08-20
61085;2026-08-20 16:41:23;long;4479,73;16;416,7670789469412;385,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-20
61093;2026-08-20 16:48:00;long;4482,275;16;551,1521549536155;290,99999999998545;True;4482,275;61099;breakeven;150,0;150,0;True;6;0,5;1,5;2026-08-20
61594;2026-08-21 05:35:54;long;4527,33;5;122,396790943003;289,9999999999636;True;4527,33;61596;breakeven;150,0;150,0;True;2;0,5;1,5;2026-08-21
61610;2026-08-21 06:01:31;long;4534,165;6;527,3639406559596;251,00000000002183;True;4534,165;61611;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-21
61871;2026-08-21 13:53:02;long;4589,8099999999995;13;430,6046867072837;298,0000000000473;True;4589,8099999999995;61883;breakeven;150,0;150,0;True;12;0,5;1,5;2026-08-21
62006;2026-08-21 16:44:56;long;4586,639999999999;16;135,96629003513954;406,00000000004;True;4586,639999999999;62014;breakeven;150,0;150,0;True;8;0,5;1,5;2026-08-21
62612;2026-08-24 06:46:59;long;4643,615;6;365,8333024782223;244,9999999999818;True;4643,615;62617;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-08-24
62845;2026-08-24 12:31:48;short;4636,805;12;76,72559425145664;471,00000000000364;True;4636,805;62846;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-08-24
62879;2026-08-24 13:34:22;long;4644,275;13;216,4878364624201;242,99999999993815;True;4644,275;62881;breakeven;150,0;150,0;True;2;0,5;1,5;2026-08-24
63046;2026-08-24 16:51:45;long;4672,84;16;258,8764728962815;322,00000000002547;True;4672,3;63047;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-08-24
63140;2026-08-24 18:12:02;long;4672,299999999999;18;179,6794902921647;285,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-24
63162;2026-08-24 18:34:00;long;4672,83;18;174,36772916198606;271,9999999999345;True;4672,83;63167;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-08-24
63630;2026-08-25 06:02:41;short;4628,96;6;1309,5520430986653;494,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-25
63661;2026-08-25 06:45:43;short;4635,0650000000005;6;310,6282145113255;381,00000000004;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-25
63863;2026-08-25 12:00:25;short;4628,285;12;339,45726802558056;480,99999999994907;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-25
63903;2026-08-25 12:57:09;long;4636,955;12;267,9432537158391;227,00000000004366;True;4636,955;63904;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-25
63923;2026-08-25 13:32:30;long;4635,1900000000005;13;134,78615827143585;343,99999999996;True;4635,1900000000005;63948;alvo;600,0;600,0;True;25;2,0;6,0;2026-08-25
64054;2026-08-25 16:39:37;short;4618,639999999999;16;768,4866401432373;290,00000000005457;True;4618,639999999999;64055;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-25
64077;2026-08-25 16:58:19;short;4610,9400000000005;16;771,0520609431114;551,9999999999527;True;4611,63;64078;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-08-25
64537;2026-08-26 05:30:25;long;4657,924999999999;5;520,3797651184686;378,99999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-26
64579;2026-08-26 06:35:09;short;4650,575;6;276,50549382733516;193,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-26
64758;2026-08-26 12:14:28;short;4626,32;12;239,79801790856072;318,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-26
64770;2026-08-26 12:36:02;short;4621,275;12;458,0497264130827;217,00000000000728;True;4621,275;64775;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-08-26
64892;2026-08-26 16:04:04;short;4616,700000000001;16;268,8608679521167;803,9999999999964;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-26
64910;2026-08-26 16:21:32;short;4609,84;16;522,0138882738866;842,0000000000073;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-26
65721;2026-08-27 12:26:21;short;4596,965;12;230,32744245883805;332,9999999999927;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-27
65884;2026-08-27 16:10:15;short;4587,515;16;240,2978934697785;340,99999999998545;True;4587,515;65887;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-08-27
65897;2026-08-27 16:23:34;short;4587,035;16;154,57408825895982;325,0;True;4587,32;65900;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-08-27
66008;2026-08-27 18:00:38;long;4591,77;18;496,8161635616525;248,0000000000473;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-27
66016;2026-08-27 18:09:16;long;4591,745000000001;18;460,915379711696;144,9999999999818;True;4591,745000000001;66028;breakeven;150,0;150,0;True;12;0,5;1,5;2026-08-27
66474;2026-08-28 06:29:23;long;4587,6;6;101,37170886273452;225,99999999993088;True;4587,6;66476;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-08-28
66695;2026-08-28 12:34:42;short;4603,01;12;136,75907499546156;203,99999999999636;True;4603,01;66704;stop;-300,0;-300,0;False;9;-1,0;-3,0;2026-08-28
66839;2026-08-28 16:12:26;long;4599,115;16;140,4423046526972;163,0000000000109;True;4599,115;66842;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-08-28
67008;2026-08-28 18:24:15;short;4562,83;18;398,091059521812;518,0000000000291;True;4562,83;67009;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-08-28
67012;2026-08-28 18:27:32;short;4564,85;18;293,1980208359164;593,99999999996;True;4564,85;67013;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-28
67555;2026-08-31 05:26:42;short;4425,54;5;974,4344110710699;550,0;True;4425,54;67558;breakeven;150,0;150,0;True;3;0,5;1,5;2026-08-31
67852;2026-08-31 12:51:55;long;4442,395;12;145,22880365002493;299,0000000000691;True;4442,395;67861;alvo;600,0;600,0;True;9;2,0;6,0;2026-08-31
67873;2026-08-31 13:27:24;long;4447,79;13;368,6373115647257;242,00000000000728;True;4447,79;67894;alvo;600,0;600,0;True;21;2,0;6,0;2026-08-31
68017;2026-08-31 16:39:43;short;4441,48;16;245,8149530713854;367,99999999993815;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-31
68122;2026-08-31 18:06:51;long;4430,335;18;124,30205882901646;427,00000000004366;True;4430,335;68123;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-31
68125;2026-08-31 18:09:47;long;4431,23;18;109,31683364151468;419,9999999999818;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-31
68147;2026-08-31 18:32:15;long;4431,885;18;92,43355734188299;327,00000000004366;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-31
68521;2026-09-01 05:02:06;short;4444,4;5;251,43100476398104;238,0000000000109;True;4444,4;68524;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-09-01
68558;2026-09-01 05:50:34;short;4435,46;5;528,361805539771;181,9999999999709;True;4435,46;68560;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-09-01
68587;2026-09-01 06:36:35;short;4435,92;6;271,8870466193948;186,0000000000582;True;4435,92;68591;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-09-01
68838;2026-09-01 12:09:41;short;4372,389999999999;12;1132,080391242198;267,99999999993815;True;4372,389999999999;68839;breakeven;150,0;150,0;True;1;0,5;1,5;2026-09-01
68856;2026-09-01 12:30:36;short;4371,02;12;681,7639089195836;564,0000000000327;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-09-01
69691;2026-09-02 06:16:44;short;4299,73;6;264,9853039860318;396,00000000000364;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-09-02
69701;2026-09-02 06:28:20;short;4297,16;6;434,58960064417624;413,9999999999418;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-09-02
69713;2026-09-02 06:41:05;short;4290,385;6;666,8252367500827;335,0000000000364;True;4290,385;69714;breakeven;150,0;150,0;True;1;0,5;1,5;2026-09-02
69981;2026-09-02 12:44:10;short;4310,525;12;522,0721632173991;218,99999999995998;True;4310,525;70006;breakeven;150,0;150,0;True;25;0,5;1,5;2026-09-02
